Package type;Shape;Size;Opening;;Quality;Q-S-V;;Length;Width;Paperboard;Paperboard info;LDPE;LLDPE;PA6;PP;EVOH;LK-film;LK25-film;R2-film;K40-film;EVOH-film 3141;EVOH-film 3143;OPP-film;PET-film;Al thickness;;Top Eifel weight;Top others weight;Top Orion;Cap HDPE;DIMC LDPE;Opening HDPE;Opening LDPE;Opening PP;Pulltab area;Sales 2011;;Area;Paperboard weight;LDPE weight;LLDPE weight;PA6;PP;EVOH;LK36-film weight;LK25-film;R2;K40;EVOH-film 3141 weight;EVOH-film 3143 weight;OPP-film weight;PET-film weight;Al grammage;Al weight;LS-strip weight;Pulltab weight;;Package Weight;Top Weight;Package+Top Weight;CapWeight;Opening weight;Total Weight;GWP Raw mtrl sleeve;GWP Raw mtrl top/cap/opening;GWP Raw mtrl;GWP converting sleeve;GWP converting top/cap/opening;GWP transport;GWP converting & transport;GWP total;;Sleeve Weight;Top Weight;Sleeve+Top Weight;Cap Weight;Opening Weight;Total Weight;GWP Raw mtrl sleeve;GWP Raw mtrl top/cap/opening;GWP Raw mtrl;GWP converting & transport;GWP total;Updated;SystemImage;ShapeImage;VolumeImage;OpeningImage;LastImage
Tetra Rex;Base;1000;Easy Opening;;TR/m O BX;8206-810-89;;295,1;295;313;1405 Bleached 350 mN;41;;;;;;;;;;;;;;;;;;;;;;;;240,7;;0,087;27,2;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,82;0;30,817293;0;0;30,82;26;0;26;5;0;0,8;5,8;31,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/m F TX;8280-810-15;;295,1;295;282;1402 Triplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;234,5;;0,087;24,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;28,12;0;28,1186035;0;0;28,12;24,3;0;24,3;5;0;0,8;5,7;30;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/m F TX;8280-810-02;;295,1;295;282;1402 Triplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;135,3;;0,087;24,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;28,12;0;28,1186035;0;0;28,12;24,3;0;24,3;5;0;0,8;5,7;30;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/j O BX;8207-810-89;;295,1;295;261;1546/1405 Bleached 340/350/360 mN;49;;;;;;;;;;;;;;;;;;;;;;;;124,3;;0,087;22,7;4,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;26,99;0;26,986895;0;0;26,99;24,6;0;24,6;5;0;0,7;5,7;30,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/m F DX;8276-810-15;;295,1;295;305;1415 Duplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;111,5;;0,087;26,6;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,12;0;30,120857;0;0;30,12;25,6;0;25,6;5;0;0,8;5,8;31,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/pb O BX PAREX;8649-810-89;;295,1;295;313;1405 Bleached 360 mN;51;;6;;;;;;;;;;;;;;;;;;;;;;101,7;;0,087;27,2;4,44;0;0,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;32,21;0;32,210165;0;0;32,21;33,1;0;33,1;5;0;0,9;5,8;39;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/m O BX;8206-810-15;;295,1;295;313;1405 Bleached 350 mN;41;;;;;;;;;;;;;;;;;;;;;;;;77,6;;0,087;27,2;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,82;0;30,817293;0;0;30,82;26;0;26;5;0;0,8;5,8;31,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/m F Pr DX;8175-810-15;;295,1;295;305;1415 Duplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;63,8;;0,087;26,6;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,12;0;30,120857;0;0;30,12;25,6;0;25,6;5;0;0,8;5,8;31,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/pb OL Pr.TX-H EVO;8592-810-76;;295,1;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,1;;;96,2;;0,087;27,4;5,4;0;0;0;0,4352725;0;0;0;0;0;0;0;0;0;0;0;0;;33,25;0;33,254819;0;3,1;36,35;35,4;6,5;42;5;4;0,9;9,9;51,9;;30;0;30;0;3;34;28;7;35;10;44;;TR;TR_1000_base;TR_1000_base;TR_TwistCap;TR_final_TwistCap_1000
Tetra Rex;Base;1000;TwistCap;;TR/m F TX;8280-810-72;;295,1;295;282;1402 Triplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;66,7;;0,087;24,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;28,12;0;28,1186035;0;3,1;31,22;24,3;6,5;30,8;5;4;0,8;9,8;40,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/m O BX;8206-810-76;;295,1;295;313;1405 Bleached 350 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;59,8;;0,087;27,2;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,82;0;30,817293;0;3,1;33,92;26;6,5;32,6;5;4;0,8;9,8;42,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/j HPE O BX-H;8698-810-76;;295,1;295;261;1546/1405 Bleached 340/350/360 mN;55;;;;;;;;;;;;;;;;;;;;;3,1;;;38;;0,087;22,7;4,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;27,51;0;27,509222;0;3,1;30,61;25,8;6,5;32,4;5;4;0,7;9,7;42,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/m FP Pr TX;8618-810-72;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,1;;;32,6;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,1;33,13;25,5;6,5;32,1;5;4;0,8;9,8;41,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/m FP Pr TX;8618-810-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,1;;;27,5;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,1;33,13;25,5;6,5;32,1;5;4;0,8;9,8;41,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/m F DX;8276-810-76;;295,1;295;305;1415 Duplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;23,7;;0,087;26,6;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,12;0;30,120857;0;3,1;33,22;25,6;6,5;32,1;5;4;0,8;9,8;41,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap;;TR/m O Pr TX;8666-810-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,1;;;19,4;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,1;33,13;25,5;6,5;32,1;5;4;0,8;9,8;41,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/pb OL Pr.TX-H EVO;8592-810-76;;295,1;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,46;;;96,2;;0,087;27,4;5,4;0;0;0;0,4352725;0;0;0;0;0;0;0;0;0;0;0;0;;33,25;0;33,254819;0;3,46;36,71;35,4;7,3;42,8;5;4,5;0,9;10,3;53,1;;30;0;30;0;3;34;28;7;35;10;46;;TR;TR_1000_base;TR_1000_base;TR_TwistCap_barrier;TR_final_TwistCap_1000
Tetra Rex;Base;1000;TwistCap Barrier;;TR/m F TX;8280-810-72;;295,1;295;282;1402 Triplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;66,7;;0,087;24,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;28,12;0;28,1186035;0;3,46;31,58;24,3;7,3;31,6;5;4,5;0,8;10,2;41,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/m O BX;8206-810-76;;295,1;295;313;1405 Bleached 350 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;59,8;;0,087;27,2;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,82;0;30,817293;0;3,46;34,28;26;7,3;33,4;5;4,5;0,8;10,3;43,7;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/j HPE O BX-H;8698-810-76;;295,1;295;261;1546/1405 Bleached 340/350/360 mN;55;;;;;;;;;;;;;;;;;;;;;3,46;;;38;;0,087;22,7;4,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;27,51;0;27,509222;0;3,46;30,97;25,8;7,3;33,1;5;4,5;0,7;10,2;43,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/m FP Pr TX;8618-810-72;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,46;;;32,6;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,46;33,49;25,5;7,3;32,8;5;4,5;0,8;10,3;43,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/m FP Pr TX;8618-810-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,46;;;27,5;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,46;33,49;25,5;7,3;32,8;5;4,5;0,8;10,3;43,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/m F DX;8276-810-76;;295,1;295;305;1415 Duplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;23,7;;0,087;26,6;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,12;0;30,120857;0;3,46;33,58;25,6;7,3;32,9;5;4,5;0,8;10,3;43,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;TwistCap Barrier;;TR/m O Pr TX;8666-810-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,46;;;19,4;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,46;33,49;25,5;7,3;32,8;5;4,5;0,8;10,3;43,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1136;Easy Opening;;;;;320,3;295;321;;41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,094;30,3;3,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;34,2;0;34,204837;0;0;34,2;28,8;0;28,8;5,4;0;0,9;6,3;35,1;;34;0;34;0;0;34;29;0;29;6;35;;TR;TR_1000_base;TR_base_1136;TR_Easy_Opening;TR_final_easyopening_1136
Tetra Rex;Base;1136;TwistCap;;TR/pb OL Pr.TX-H EVO;8592-820-76;;320,3;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,1;;;0,2;;0,094;29,8;5,86;0;0;0;0,4724425;0;0;0;0;0;0;0;0;0;0;0;0;;36,09;0;36,094607;0;3,1;39,19;38,5;6,5;45;5,4;4;0,9;10,4;55,4;;36;0;36;0;3;39;38;7;45;10;55;;TR;TR_1000_base;TR_base_1136;TR_TwistCap;TR_final_TwistCap_1136
Tetra Rex;Base;1136;TwistCap Barrier;;TR/pb OL Pr.TX-H EVO;8592-820-76;;320,3;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,46;;;0,2;;0,094;29,8;5,86;0;0;0;0,4724425;0;0;0;0;0;0;0;0;0;0;0;0;;36,09;0;36,094607;0;3,46;39,55;38,5;7,3;45,8;5,4;4,5;0,9;10,8;56,6;;36;0;36;0;3;40;38;7;46;11;57;;TR;TR_1000_base;TR_base_1136;TR_TwistCap_barrier;TR_final_TwistCap_1136
Tetra Rex;Base;1893;Easy Opening;;GT/m F BX;8289-840-27;;322,15;398,32;436;1414 Bleached 770 mN;49;;;;;;;;;;;;;;;;;;;;;;;;28,2;;0,128;55,9;6,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;62,23;0;62,23461218;0;0;62,23;51,1;0;51,1;7,3;0;1,7;9;60,2;;62;0;62;0;0;62;52;0;52;9;61;;TR;TR_1000_base;TR_max_1893;TR_Easy_Opening;TR_final_easyopening_1893
Tetra Rex;Base;1893;Easy Opening;;GT/j F BX Skiv;8334-840-26;;322,15;398,32;436;1414 Bleached 770 mN;60;;;;;;;;;;;;;;;;;;;;;;;;16,7;;0,128;55,9;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;63,65;0;63,64611885;0;0;63,65;54,3;0;54,3;7,3;0;1,7;9;63,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;Easy Opening;;GT/m F BX;8289-840-30;;322,15;398,32;436;1414 Bleached 770 mN;49;;;;;;;;;;;;;;;;;;;;;;;;12,4;;0,128;55,9;6,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;62,23;0;62,23461218;0;0;62,23;51,1;0;51,1;7,3;0;1,7;9;60,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;Easy Opening;;TR/m F BX;8200-840-15;;321,8;398,3;425;Bleached 800 mN;49;;;;;;;;;;;;;;;;;;;;;;;;8;;0,128;54,5;6,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;60,75;0;60,75397356;0;0;60,75;50,1;0;50,1;7,3;0;1,7;9;59,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;Easy Opening;;GT/j F BX;8288-840-27;;322,15;398,32;436;1414 Bleached 770 mN;60;;;;;;;;;;;;;;;;;;;;;;;;5,6;;0,128;55,9;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;63,65;0;63,64611885;0;0;63,65;54,3;0;54,3;7,3;0;1,7;9;63,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;Easy Opening;;GT/m F BX;8289-840-22;;322,15;398,32;436;1414 Bleached 770 mN;49;;;;;;;;;;;;;;;;;;;;;;;;4,5;;0,128;55,9;6,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;62,23;0;62,23461218;0;0;62,23;51,1;0;51,1;7,3;0;1,7;9;60,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;MultiCap;;GT/pb O BX PAREX;8665-840-31;;322,15;398,32;425;1414 Bleached 800 mN;56;;6;;;;;;;;;;;;;;;;;;;;;;101,8;;0,128;54,5;7,19;0;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;62,49;0;62,49124976;0;0;62,49;59,8;0;59,8;7,3;0;1,7;9;68,8;;63;0;63;0;0;63;59;0;59;9;68;;TR;TR_1000_base;TR_max_1893;;
Tetra Rex;Base;1893;MultiCap;;GT/pb O BX PAREX;8665-840-29;;322,15;398,32;425;1414 Bleached 800 mN;56;;6;;;;;;;;;;;;;;;;;;;;;;67,7;;0,128;54,5;7,19;0;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;62,49;0;62,49124976;0;0;62,49;59,8;0;59,8;7,3;0;1,7;9;68,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;MultiCap;;GT/j F BX Skiv;8334-840-29;;322,15;398,32;436;1414 Bleached 770 mN;60;;;;;;;;;;;;;;;;;;;;;;;;21,9;;0,128;55,9;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;63,65;0;63,64611885;0;0;63,65;54,3;0;54,3;7,3;0;1,7;9;63,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;MultiCap;;GT/j O BX Skiv;8335-840-31;;322,15;398,32;436;1414 Bleached 770 mN;60;;;;;;;;;;;;;;;;;;;;;;;;21,8;;0,128;55,9;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;63,65;0;63,64611885;0;0;63,65;54,3;0;54,3;7,3;0;1,7;9;63,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;MultiCap;;GT/j O BX Skiv;8335-840-29;;322,15;398,32;436;1414 Bleached 770 mN;60;;;;;;;;;;;;;;;;;;;;;;;;21,2;;0,128;55,9;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;63,65;0;63,64611885;0;0;63,65;54,3;0;54,3;7,3;0;1,7;9;63,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1893;MultiCap;;TR/pb O BX PAREX;8649-840-66;;321,8;398,3;425;1414 Bleached 800 mN;65;;6;;;;;;;;;;;;;;;;;;;;;;20,9;;0,128;54,5;8,33;0;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;63,57;0;63,57377824;0;0;63,57;62,3;0;62,3;7,3;0;1,7;9;71,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;2000;Easy Opening;;TR/m F Pr.TX;8192-850-10;;333,4;398,3;385;1152 Premium Triplex 760 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;;;;3,9;;0,133;51,1;5,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;56,57;0;56,56991172;0;0;56,57;46;0;46;7,6;0;1,6;9,1;55,2;;57;0;57;0;0;57;46;0;46;9;55;;TR;TR_1000_base;TR_max_2000;TR_Easy_Opening;TR_final_easyopening_2000
Tetra Rex;Base;2000;Easy Opening;;TR/m F Pr.TX;8192-850-15;;333,4;398,3;385;1152 Premium Triplex 760 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;;;;2,4;;0,133;51,1;5,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;56,57;0;56,56991172;0;0;56,57;46;0;46;7,6;0;1,6;9,1;55,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;2000;Easy Opening;;TR/m F Pr.TX;8192-850-05;;333,4;398,3;385;1152 Premium Triplex 760 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;;;;1,9;;0,133;51,1;5,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;56,57;0;56,56991172;0;0;56,57;46;0;46;7,6;0;1,6;9,1;55,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;2000;TwistCap Barrier;;TR/m FP Pr TX;8618-850-76;;333,4;398,3;385;1152 Premium Triplex 760 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,46;;;10,1;;0,133;51,1;5,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;56,57;0;56,56991172;0;3,46;60,03;46;7,3;53,3;7,6;4,5;1,6;13,6;67;;58;0;58;0;3;61;52;7;59;14;73;;TR;TR_1000_base;TR_max_2000;TR_TwistCap_barrier;TR_final_TwistCap_2000
Tetra Rex;Base;2000;TwistCap Barrier;;TR/pb FP Pr TX EVOH;8621-850-30;;333,4;398,3;385;1149 Premium Triplex 760 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,46;;;6,5;;0,133;51,1;8,23;0;0;0;0,6639661;0;0;0;0;0;0;0;0;0;0;0;0;;60,02;0;60,02253544;0;3,46;63,48;60,2;7,3;67,5;7,6;4,5;1,6;13,7;81,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;3785;Easy Opening;;GT/m F BX;8289-880-22;;361,96;579,98;465;1424 Bleached 980 mN;55;;;;;;;;;;;;;;;;;;;;;;;;19,9;;0,21;97,6;11,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;109,16;0;109,1633716;0;0;109,16;90,5;0;90,5;12;0;3;15;105,5;;109;0;109;0;0;109;91;0;91;15;105;;TR;TR_1000_base;TR_mega_3785;;TR_final_easyopening_3785
Tetra Rex;Base;4732;Easy Opening;;GT/m F BX;8289-890-22;;400,05;579,98;465;1424 Bleached 980 mN;55;;;;;;;;;;;;;;;;;;;;;;;;2;;0,232;107,9;12,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;120,65;0;120,6509195;0;0;120,65;100;0;100;13,2;0;3,3;16,5;116,6;;121;0;121;0;0;121;100;0;100;17;117;;TR;TR_1000_base;TR_mega_4732;;TR_final_easyopening_4732
Tetra Rex;Base;4732;Easy Opening;;GT/m F BX Skiv;8332-890-30;;400,05;579,98;465;1424 Bleached 980 mN;55;;;;;;;;;;;;;;;;;;;;;;;;1,8;;0,232;107,9;12,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;120,65;0;120,6509195;0;0;120,65;100;0;100;13,2;0;3,3;16,5;116,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;4732;Easy Opening;;GT/m F BX Skiv;8332-890-25;;400,05;579,98;465;1424 Bleached 980 mN;55;;;;;;;;;;;;;;;;;;;;;;;;1,3;;0,232;107,9;12,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;120,65;0;120,6509195;0;0;120,65;100;0;100;13,2;0;3,3;16,5;116,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Slim;500;Easy Opening;;TR/m O Pr TX;8666-705-15;;172;344,3;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,059;18;2,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,43;0;20,430762;0;0;20,43;17,4;0;17,4;3,4;0;0,6;3,9;21,3;;20;0;20;0;0;20;17;0;17;4;21;;TR;TR_slim_1000;TR_slim_500;TR_Easy_Opening;TR_final_easyopening_500_slim
Tetra Rex;Slim;500;TwistCap;;;;;172;344,3;338;;41;;;;;;;;;;;;;;;;;;;;;3,1;;;1;;0,059;20;2,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;22,44;0;22,4442284;0;3,1;25,54;18,7;6,5;25,2;3,4;4;0,6;8;33,3;;22;0;22;0;3;26;19;7;25;8;33;;TR;TR_slim_1000;TR_slim_500;TR_TwistCap;TR_final_TwistCap_500_slim
Tetra Rex;Slim;500;TwistCap Barrier;;;;;172;344,3;338;;41;;;;;;;;;;;;;;;;;;;;;3,46;;;1;;0,059;20;2,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;22,44;0;22,4442284;0;3,46;25,9;18,7;7,3;26;3,4;4,5;0,6;8,5;34,5;;22;0;22;0;3;26;19;7;26;8;34;;TR;TR_slim_1000;TR_slim_500;TR_TwistCap_Barrier;TR_final_TwistCap_500_slim
Tetra Rex;Slim;1000;Easy Opening;;TR/m F TX;8280-813-15;;241;344,3;338;1481 Triplex 570 mN;41;;;;;;;;;;;;;;;;;;;;;;;;5;;0,083;28;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,45;0;31,4480177;0;0;31,45;26,2;0;26,2;4,7;0;0,9;5,6;31,8;;31;0;31;0;0;31;26;0;26;6;32;;TR;TR_slim_1000;TR_slim_1000;TR_Easy_Opening;TR_final_easyopening_1000_slim
Tetra Rex;Slim;1000;Easy Opening;;TR/m FP TX;8205-813-15;;241;344,3;338;1481 Triplex 570 mN;41;;;;;;;;;;;;;;;;;;;;;;;;3,5;;0,083;28;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,45;0;31,4480177;0;0;31,45;26,2;0;26,2;4,7;0;0,9;5,6;31,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Slim;1000;TwistCap;;;;;241;344,3;338;;41;;;;;;;;;;;;;;;;;;;;;3,1;;;1;;0,083;28;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,45;0;31,4480177;0;3,1;34,55;26,2;6,5;32,7;4,7;4;0,9;9,6;42,4;;31;0;31;0;3;35;26;7;33;10;42;;TR;TR_slim_1000;TR_slim_1000;TR_TwistCap;TR_final_TwistCap_1000_slim
Tetra Rex;Slim;1000;TwistCap Barrier;;;;;241;344,3;338;;41;;;;;;;;;;;;;;;;;;;;;3,46;;;1;;0,083;28;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,45;0;31,4480177;0;3,46;34,91;26,2;7,3;33,5;4,7;4,5;0,9;10,1;43,6;;31;0;31;0;3;35;26;7;33;10;44;;TR;TR_slim_1000;TR_slim_1000;TR_TwistCap_barrier;TR_final_TwistCap_1000_slim
Tetra Rex;Slim;1500;Easy Opening;;TR/m F TX;8280-835-15;;310;344,3;338;1481 Triplex 570 mN;41;;;;;;;;;;;;;;;;;;;;;;;;82,4;;0,107;36,1;4,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;40,45;0;40,451807;0;0;40,45;33,7;0;33,7;6,1;0;1,1;7,2;40,9;;40;0;40;0;0;40;34;0;34;7;41;;TR;TR_slim_1000;TR_slim_1500;TR_Easy_opening;TR_final_easyopening_1500_slim
Tetra Rex;Plus;500;Easy Opening;;;;;196,6;295;330;;41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,058;19,1;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,52;0;21,516887;0;0;21,52;18;0;18;3,3;0;0,6;3,9;21,9;;22;0;22;0;0;22;18;0;18;4;22;;TR;?;TR_plus_500;?;?
Tetra Rex;Plus;500;TwistCap;;;;;196,6;295;330;;41;;;;;;;;;;;;;;;;;;;;;3,1;;;1;;0,058;19,1;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,52;0;21,516887;0;3,1;24,62;18;6,5;24,5;3,3;4;0,6;7,9;32,5;;22;0;22;0;3;25;18;7;25;8;32;;TR;TR_plus_1000;TR_plus_500;TR_TwistCap;TR_final_TwistCap_1500_slim
Tetra Rex;Plus;500;TwistCap Barrier;;;;;196,6;295;330;;41;;;;;;;;;;;;;;;;;;;;;3,46;;;1;;0,058;19,1;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,52;0;21,516887;0;3,46;24,98;18;7,3;25,3;3,3;4,5;0,6;8,4;33,7;;22;0;22;0;3;25;18;7;25;8;34;;TR;TR_plus_1000;TR_plus_500;TR_TwistCap_barrier;TR_Plus_final_TwistCap_500
Tetra Rex;Plus;1000;Easy Opening;;;;;295,1;295;330;;41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,087;28,7;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;32,3;0;32,2972195;0;0;32,3;27;0;27;5;0;0,9;5,8;32,9;;32;0;32;0;0;32;27;0;27;6;33;;TR;?;TR_plus_1000;?;?
